STATION(Palomar Airport),DATE (LST),REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation(in),HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed
72292703177,2020-01-22T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14,49,50,0,,,,96,30.14,CLR:00,29.78,7,49,70,,3
72292703177,2020-01-22T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,55,,,29.8,,2.5,0,-0.5,10,61,48,250,17,0,0,0,250,12,,,,,,,,,,,,,,,,,,,,
72292703177,2020-01-23T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,49,51,0,,0.01,8,92,30.12,CLR:00,29.78,7,50,0,,0
72292703177,2020-01-23T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,50,52,0,,,,93,30.1,CLR:00,29.75,9,51,50,,6
72292703177,2020-01-23T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,48,53,0,,,,83,30.09,CLR:00,29.75,10,50,90,,5
72292703177,2020-01-23T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,47,49,0,,0.03,6,93,30.09,CLR:00,29.73,9,48,130,,3
72292703177,2020-01-23T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,47,49,0,BR:1 ||,,,93,30.1,CLR:00,29.75,6,48,0,,0
72292703177,2020-01-23T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,46,48,0,,,,93,30.11,CLR:00,29.75,9,47,50,,3
72292703177,2020-01-23T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,46,49,0,,-0.03,3,90,30.12,CLR:00,29.77,8,48,0,,0
72292703177,2020-01-23T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,48,51,0,,,,89,30.13,CLR:00,29.78,9,49,0,,0
72292703177,2020-01-23T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,47,56,0,,,,72,30.14,CLR:00,29.8,9,51,230,,5
72292703177,2020-01-23T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14,49,60,0,,-0.02,0,67,30.14,CLR:00,29.78,10,54,0,,0
72292703177,2020-01-23T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,48,64,0,,,,56,30.12,CLR:00,29.77,10,55,0,,0
72292703177,2020-01-23T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,53,66,0,,,,63,30.07,CLR:00,29.72,8,59,250,,10
72292703177,2020-01-23T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,54,64,0,HZ:7 |FU |HZ,0.11,8,70,30.03,CLR:00,29.67,6,58,VRB,,5
72292703177,2020-01-23T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,54,64,0,,,,70,30.01,CLR:00,29.67,8,58,280,,7
72292703177,2020-01-23T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,56,62,0,HZ:7 |FU |HZ,,,80,30.01,CLR:00,29.67,6,59,280,,8
72292703177,2020-01-23T15:48:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,57,61,,BR:1 ||,,,88,,FEW:02 8,29.67,5,59,VRB,,5
72292703177,2020-01-23T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,56,61,0,HZ:7 |FU |HZ,-0.01,3,84,30.03,FEW:02 7,29.67,5,58,260,,6
72292703177,2020-01-23T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,57,61,0,BR:1 ||,,,87,30.01,CLR:00,29.67,5,59,0,,0
72292703177,2020-01-23T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,56,60,0,,,,86,30.01,CLR:00,29.67,10,58,170,,5
72292703177,2020-01-23T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,56,58,0,BR:1 ||,0,3,93,30.03,CLR:00,29.67,5,57,0,,0
72292703177,2020-01-23T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,54,57,0,BR:1 ||,,,90,30.04,CLR:00,29.69,5,55,0,,0
72292703177,2020-01-23T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,54,56,0,BR:1 ||,,,93,30.05,CLR:00,29.7,4,55,0,,0
72292703177,2020-01-23T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,53,54,0,BR:1 ||,-0.01,0,97,30.04,CLR:00,29.7,4,53,0,,0
72292703177,2020-01-23T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,52,54,0,BR:1 ||,,,93,30.03,CLR:00,29.69,6,53,0,,0
72292703177,2020-01-23T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,51,54,0,,,,90,30.01,CLR:00,29.67,7,52,0,,0
72292703177,2020-01-23T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,57,,,29.72,,2.6,0,1.5,8,67,47,260,13,0,0,0,260,10,BR HZ,,,,,,,,,,,,,,,,,,,
72292703177,2020-01-24T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,55,0,,0.04,8,80,30,CLR:00,29.65,9,52,110,,5
72292703177,2020-01-24T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,49,54,0,,,,83,30,CLR:00,29.66,10,51,0,,0
72292703177,2020-01-24T02:40:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,48,51,,BR:1 ||,,,89,,FEW:02 1,29.65,2.5,49,150,,3
72292703177,2020-01-24T02:42:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,52,,BR:1 ||,,,89,,VV:09 1,29.65,0.75,50,0,,0
72292703177,2020-01-24T02:50:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,50,52,,FG:2 |FG |,,,94,,VV:09 1,29.65,0,51,110,,3
72292703177,2020-01-24T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,50,51,0,FG:2 |FG |,,,96,29.99,VV:09 1,29.65,0,50,110,,3
72292703177,2020-01-24T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,50,50,0,FG:2 |FG |,0.01,5,100,29.99,VV:09 1,29.65,0,50,0,,0
72292703177,2020-01-24T04:07:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,50,50,,FG:2 |FG |,,,100,,VV:09 2,29.65,0.25,50,0,,0
72292703177,2020-01-24T04:35:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,50,50,,BR:1 ||,,,100,,VV:09 3,29.66,1,50,0,,0
72292703177,2020-01-24T04:39:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,50,50,,BR:1 ||,,,100,,BKN:07 3,29.66,3,50,0,,0
72292703177,2020-01-24T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,50,0,BR:1 ||,,,96,29.99,BKN:07 2,29.65,4,49,90,,3
72292703177,2020-01-24T05:02:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,48,48,,BR:1 ||,,,100,,OVC:08 1,29.65,2.50V,48,70,,3
72292703177,2020-01-24T05:12:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,49,,BR:1 ||,,,100,,BKN:07 1,29.65,5,49,80,,3
72292703177,2020-01-24T05:22:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,48,48,,BR:1 ||,,,100,,SCT:04 1,29.65,5,48,0,,0
72292703177,2020-01-24T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,49,0,BR:1 ||,,,100,30,CLR:00,29.65,5,49,0,,0
72292703177,2020-01-24T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,47,50,0,,-0.01,1,89,30,CLR:00,29.66,10,48,0,,0
72292703177,2020-01-24T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,47,53,0,,,,80,30,CLR:00,29.65,10,50,120,,5
72292703177,2020-01-24T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,48,59,0,,,,67,30.02,CLR:00,29.67,10,53,290,,5
72292703177,2020-01-24T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,49,60,0,,-0.02,3,67,30.02,CLR:00,29.67,10,54,0,,0
72292703177,2020-01-24T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,52,63,0,,,,68,30.02,CLR:00,29.67,9,57,260,,5
72292703177,2020-01-24T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,51,61,0,,,,70,29.99,CLR:00,29.65,10,56,250,,6
72292703177,2020-01-24T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,51,63,0,,0.05,8,65,29.97,CLR:00,29.62,10,56,250,,6
72292703177,2020-01-24T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,50,63,0,,,,63,29.95,CLR:00,29.61,10,56,260,,7
72292703177,2020-01-24T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,53,63,0,HZ:7 |FU |HZ,,,70,29.95,CLR:00,29.61,5,57,260,,5
72292703177,2020-01-24T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,53,62,0,,0.03,6,73,29.94,CLR:00,29.6,7,57,210,,6
72292703177,2020-01-24T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,55,60,0,HZ:7 |FU |HZ,,,84,29.94,CLR:00,29.6,5,57,220,,3
72292703177,2020-01-24T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,55,57,0,BR:1 ||,,,93,29.96,CLR:00,29.62,3,56,0,,0
72292703177,2020-01-24T18:05:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,55,57,,BR:1 ||,,,93,,BKN:07 4,29.62,2.5,56,260,,5
72292703177,2020-01-24T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,53,56,0,BR:1 ||,-0.04,3,90,29.98,BKN:07 4,29.63,2.5,54,240,,3
72292703177,2020-01-24T19:24:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,54,56,,BR:1 ||,,,93,,OVC:08 2,29.64,1.5,55,220,,3
72292703177,2020-01-24T19:39:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,55,56,,BR:1 ||,,,97,,OVC:08 2,29.65,2,55,0,,0
72292703177,2020-01-24T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,55,56,0,BR:1 ||,,,97,30,OVC:08 2,29.65,2,55,0,,0
72292703177,2020-01-24T20:05:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,53,55,,BR:1 ||,,,93,,OVC:08 2,29.65,1.75,54,0,,0
72292703177,2020-01-24T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,51,55,0,BR:1 ||,,,87,30.01,OVC:08 2,29.66,1,53,0,,0
72292703177,2020-01-24T21:02:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,49,55,,HZ:7 s |FU |HZ s,,,80,,VV:09 2,29.66,0.50s,52,0,,0
72292703177,2020-01-24T21:27:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,52,54,,FG:2 |FG |,,,93,,VV:09 2,29.66,0.25,53,80,,3
72292703177,2020-01-24T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,53,54,0,FG:2 |FG |,-0.03,0,97,30,VV:09 1,29.66,0.25,53,0,,0
72292703177,2020-01-24T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,52,53,0,FG:2 |FG |,,,96,30.01,VV:09 1,29.66,0.25,52,80,,3
72292703177,2020-01-24T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,52,54,0,FG:2 |FG |,,,93,30,VV:09 1,29.66,0.25,53,0,,0
72292703177,2020-01-24T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,56,,,29.64,,2.7,0,0.4,9,64,47,250,11,0,0,0,260,8,FG BR HZ,,,,,,,,,,,,,,,,,,,
72292703177,2020-01-25T00:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,52,52,,BR:1 ||,,,100,,VV:09 1,29.64,0.75,52,0,,0
72292703177,2020-01-25T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,51,51,0,BR:1 ||,0.01,8,100,29.99,VV:09 1,29.64,0.75,51,0,,0
72292703177,2020-01-25T01:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,50,51,,BR:1 ||,,,96,,BKN:07 1,29.64,1.5,50,0,,0
72292703177,2020-01-25T01:06:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,51,51,,BR:1 ||,,,100,,BKN:07 1,29.64,3,51,140,,3
72292703177,2020-01-25T01:14:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,50,50,,BR:1 ||,,,100,,SCT:04 1,29.64,5,50,160,,3
72292703177,2020-01-25T01:20:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,50,50,,BR:1 ||,,,100,,SCT:04 1,29.64,1.25,50,0,,0
72292703177,2020-01-25T01:23:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,50,50,,FG:2 |FG |,,,100,,VV:09 2,29.64,0.25,50,0,,0
72292703177,2020-01-25T01:34:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,50,50,,FG:2 |FG |,,,100,,VV:09 1,29.65,0,50,0,,0
72292703177,2020-01-25T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,50,50,0,FG:2 |FG |,,,100,29.99,VV:09 1,29.65,0.25,50,0,,0
72292703177,2020-01-25T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,49,0,FG:2 |FG |,,,100,29.99,VV:09 1,29.65,0.25,49,0,,0
72292703177,2020-01-25T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,50,50,0,FG:2 |FG |,0.01,8,100,29.98,VV:09 1,29.64,0,50,0,,0
72292703177,2020-01-25T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,50,50,0,FG:2 |FG |,,,100,30,VV:09 1,29.66,0.25,50,90,,5
72292703177,2020-01-25T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,51,51,0,FG:2 |FG |,,,100,30.02,VV:09 1,29.67,0,51,0,,0
72292703177,2020-01-25T06:43:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,51,51,,FG:2 |FG |,,,100,,VV:09 2,29.67,0.25,51,0,,0
72292703177,2020-01-25T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,51,51,0,FG:2 |FG |,-0.04,1,100,30.03,VV:09 2,29.67,0.25,51,0,,0
72292703177,2020-01-25T07:21:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,51,51,,FG:2 |FG |,,,100,,VV:09 1,29.69,0,51,0,,0
72292703177,2020-01-25T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,51,51,0,FG:2 |FG |,,,100,30.05,VV:09 1,29.7,0,51,0,,0
72292703177,2020-01-25T08:04:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,51,51,,FG:2 |FG |,,,100,,VV:09 2,29.7,0,51,0,,0
72292703177,2020-01-25T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,51,51,0,FG:2 |FG |,,,100,30.03,VV:09 2,29.69,0.5,51,110,,6
72292703177,2020-01-25T09:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,51,51,,BR:1 ||,,,100,,BKN:07 2,29.69,2.5,51,110,,5
72292703177,2020-01-25T09:07:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,52,52,,BR:1 ||,,,100,,BKN:07 2,29.69,5,52,170,,6
72292703177,2020-01-25T09:36:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,51,51,,BR:1 ||,,,100,,BKN:07 3,29.7,2.5,51,270,,3
72292703177,2020-01-25T09:45:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,52,52,,BR:1 ||,,,100,,OVC:08 3,29.72,3,52,270,,8
72292703177,2020-01-25T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,52,52,0,BR:1 ||,-0.04,3,100,30.07,BKN:07 3,29.72,3,52,270,,6
72292703177,2020-01-25T10:27:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,53,54,,BR:1 ||,,,97,,BKN:07 5,29.72,3,53,260,,5
72292703177,2020-01-25T10:37:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,52,55,,BR:1 ||,,,90,,FEW:02 5,29.72,4,53,VRB,,3
72292703177,2020-01-25T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,52,55,0,BR:1 ||,,,90,30.06,SCT:04 5,29.72,3,53,250,,6
72292703177,2020-01-25T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,53,58,0,HZ:7 |FU |HZ,,,84,30.04,CLR:00,29.7,3,55,270,,7
72292703177,2020-01-25T12:05:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,53,58,,HZ:7 |FU |HZ,,,84,,FEW:02 7,29.7,2.5,55,270,,9
72292703177,2020-01-25T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,53,58,0,HZ:7 |FU |HZ,0.05,8,84,30.02,CLR:00,29.67,2.5,55,250,,7
72292703177,2020-01-25T13:42:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,53,57,,BR:1 ||,,,87,,SCT:04 7,29.67,2,55,VRB,,5
72292703177,2020-01-25T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,53,57,0,BR:1 ||,,,87,30.02,SCT:04 7,29.67,1.75,55,260,,8
72292703177,2020-01-25T14:17:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,53,56,,BR:1 ||,,,90,,BKN:07 6,29.67,1.5,54,280,,6
72292703177,2020-01-25T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,53,56,0,BR:1 ||,,,90,30.02,BKN:07 6,29.67,1.75,54,220,,3
72292703177,2020-01-25T15:03:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,53,57,,BR:1 ||,,,87,,FEW:02 6,29.67,1.75,55,0,,0
72292703177,2020-01-25T15:18:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,53,58,,HZ:7 |FU |HZ,,,84,,CLR:00,29.67,2,55,0,,0
72292703177,2020-01-25T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,53,58,0,HZ:7 |FU |HZ,-0.01,3,84,30.02,CLR:00,29.67,2,55,260,,6
72292703177,2020-01-25T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,53,56,0,BR:1 ||,,,90,30.03,CLR:00,29.69,1.75,54,260,,5
72292703177,2020-01-25T17:02:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,53,56,,BR:1 ||,,,90,,SCT:04 5,29.69,3,54,260,,5
72292703177,2020-01-25T17:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,54,55,,BR:1 ||,,,94,,BKN:07 5,29.7,2.5,54,250,,3
72292703177,2020-01-25T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,53,55,0,BR:1 ||,,,93,30.06,BKN:07 5,29.7,2.5,54,0,,0
72292703177,2020-01-25T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,53,55,0,BR:1 ||,-0.05,3,93,30.07,OVC:08 5,29.72,2.5,54,0,,0
72292703177,2020-01-25T19:34:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,53,55,,BR:1 ||,,,93,,OVC:08 4,29.73,2,54,0,,0
72292703177,2020-01-25T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,53,54,0,BR:1 ||,,,97,30.08,OVC:08 4,29.73,2,53,0,,0
72292703177,2020-01-25T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,53,54,0,BR:1 ||,,,97,30.1,OVC:08 4,29.75,2,53,240,,6
72292703177,2020-01-25T21:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,53,54,,BR:1 ||,,,97,,OVC:08 3,29.75,1.5,53,0,,0
72292703177,2020-01-25T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,53,54,0,BR:1 ||,-0.03,1,97,30.11,OVC:08 3,29.75,1.75,53,90,,3
72292703177,2020-01-25T22:19:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,54,54,,BR:1 ||,,,100,,OVC:08 3,29.77,2,54,0,,0
72292703177,2020-01-25T22:29:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,53,53,,BR:1 ||,,,100,,OVC:08 3,29.77,1.5,53,0,,0
72292703177,2020-01-25T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,53,53,0,BR:1 ||,,,100,30.12,OVC:08 2,29.77,1.25,53,0,,0
72292703177,2020-01-25T23:38:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,53,53,,BR:1 ||,,,100,,OVC:08 2,29.78,0.75,53,0,,0
72292703177,2020-01-25T23:49:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,54,54,,BR:1 ||,,,100,,OVC:08 2,29.78,1,54,VRB,,3
72292703177,2020-01-25T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,53,53,0,BR:1 ||,,,100,30.12,OVC:08 2,29.77,1,53,180,,3
72292703177,2020-01-25T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,54,,,29.69,,2.9,0,-1.6,11,59,49,260,13,0,0,0,250,9,FG BR HZ,,,,,,,,,,,,,,,,,,,
72292703177,2020-01-26T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,53,54,0,BR:1 ||,0.01,8,97,30.11,OVC:08 2,29.75,1.25,53,0,,0
72292703177,2020-01-26T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,54,54,0,BR:1 ||,,,100,30.11,OVC:08 2,29.77,1,54,0,,0
72292703177,2020-01-26T02:37:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,53,54,,BR:1 ||,,,97,,OVC:08 2,29.77,0.75,53,0,,0
